sample,time,code,chan,trialIdx,trialRawTmin.sample,trialRawTmin.time,trialRawT0.sample,trialRawT0.time,trialRawTmax.sample,trialRawTmax.time
7715,7.2333984375,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
7755,7.2724609375,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
7815,7.3310546875,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
7845,7.3603515625,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
7911,7.4248046875,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
7927,7.4404296875,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
7968,7.48046875,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8018,7.529296875,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8054,7.564453125,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8094,7.603515625,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8153,7.6611328125,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8185,7.6923828125,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8254,7.759765625,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8285,7.7900390625,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8313,7.8173828125,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8350,7.853515625,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8411,7.9130859375,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8443,7.9443359375,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8497,7.9970703125,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8500,8.0,113,-1,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8527,8.0263671875,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8605,8.1025390625,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8621,8.1181640625,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8708,8.203125,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8724,8.21875,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8824,8.31640625,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8840,8.33203125,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8959,8.4482421875,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
8996,8.484375,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
9134,8.619140625,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
9150,8.634765625,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
9230,8.712890625,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
9286,8.767578125,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
9342,8.822265625,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
9379,8.8583984375,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
9419,8.8974609375,350,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
9715,9.1865234375,101,-1,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
9748,9.21875,351,0,47,887138,866.345703125,887446,866.646484375,900758,879.646484375
308,0.0,16,-1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
649,0.3330078125,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
710,0.392578125,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
840,0.51953125,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
914,0.591796875,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
916,0.59375,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
935,0.6123046875,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
936,0.61328125,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
990,0.666015625,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
1332,1.0,1,-1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
2751,2.3857421875,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
2874,2.505859375,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
2943,2.5732421875,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
2981,2.6103515625,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
3351,2.9716796875,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
3401,3.0205078125,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
3719,3.3310546875,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
3761,3.3720703125,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
3822,3.431640625,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
3880,3.48828125,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
5762,5.326171875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
5822,5.384765625,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
5932,5.4921875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
5953,5.5126953125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6049,5.6064453125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6079,5.6357421875,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6168,5.72265625,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6195,5.7490234375,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6237,5.7900390625,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6288,5.83984375,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6374,5.923828125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6410,5.958984375,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6479,6.0263671875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6507,6.0537109375,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6609,6.1533203125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6625,6.1689453125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6693,6.2353515625,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6714,6.255859375,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6797,6.3369140625,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6812,6.3515625,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6883,6.4208984375,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6900,6.4375,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6956,6.4921875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
6985,6.5205078125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7057,6.5908203125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7073,6.6064453125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7117,6.6494140625,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7144,6.67578125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7199,6.7294921875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7228,6.7578125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7288,6.81640625,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7310,6.837890625,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7345,6.8720703125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7390,6.916015625,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7439,6.9638671875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7497,7.0205078125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7581,7.1025390625,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7601,7.1220703125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7655,7.1748046875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7695,7.2138671875,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7780,7.296875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7796,7.3125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7845,7.3603515625,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7903,7.4169921875,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7969,7.4814453125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
7991,7.5029296875,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8082,7.591796875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8099,7.6083984375,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8169,7.6767578125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8230,7.736328125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8273,7.7783203125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8325,7.8291015625,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8431,7.9326171875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8486,7.986328125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8503,8.0029296875,116,-1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8595,8.0927734375,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8636,8.1328125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8785,8.2783203125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8803,8.2958984375,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8897,8.3876953125,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8913,8.4033203125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8930,8.419921875,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8969,8.4580078125,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
8983,8.4716796875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9018,8.505859375,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9043,8.5302734375,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9119,8.6044921875,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9128,8.61328125,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9141,8.6259765625,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9176,8.66015625,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9211,8.6943359375,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9247,8.7294921875,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9280,8.76171875,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9283,8.7646484375,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9300,8.78125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9347,8.8271484375,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9404,8.8828125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9478,8.955078125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9495,8.9716796875,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9608,9.08203125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9624,9.09765625,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9693,9.1650390625,350,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9704,9.17578125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9730,9.201171875,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9809,9.2783203125,350,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9825,9.2939453125,351,0,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9831,9.2998046875,103,-1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
9869,9.3369140625,351,1,48,908982,887.677734375,909290,887.978515625,922602,900.978515625
308,0.0,16,-1,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
1331,0.9990234375,1,-1,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
6881,6.4189453125,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
6941,6.4775390625,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7042,6.576171875,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7088,6.62109375,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7174,6.705078125,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7210,6.740234375,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7321,6.8486328125,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7379,6.9052734375,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7487,7.0107421875,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7536,7.05859375,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7633,7.1533203125,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7672,7.19140625,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7856,7.37109375,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
7873,7.3876953125,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8043,7.5537109375,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8061,7.5712890625,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8173,7.6806640625,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8217,7.7236328125,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8318,7.822265625,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8347,7.8505859375,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8477,7.9775390625,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8494,7.994140625,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8501,8.0009765625,116,-1,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8603,8.1005859375,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8626,8.123046875,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8720,8.21484375,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8754,8.248046875,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8831,8.3232421875,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
8892,8.3828125,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9102,8.587890625,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9119,8.6044921875,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9292,8.7734375,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9340,8.8203125,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9402,8.880859375,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9430,8.908203125,350,1,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9463,8.9404296875,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9517,8.9931640625,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9571,9.0458984375,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9608,9.08203125,351,1,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9621,9.0947265625,350,1,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9659,9.1318359375,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9692,9.1640625,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9693,9.1650390625,351,1,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9711,9.1826171875,350,1,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9801,9.2705078125,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9821,9.2900390625,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9905,9.3720703125,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9926,9.392578125,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
9995,9.4599609375,350,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
10012,9.4765625,103,-1,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
10026,9.490234375,351,0,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
10046,9.509765625,351,1,49,930945,909.1259765625,931253,909.4267578125,944565,922.4267578125
308,0.0,13,-1,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
1330,0.998046875,1,-1,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
8238,7.744140625,350,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
8257,7.7626953125,351,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
8501,8.0009765625,113,-1,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
8624,8.12109375,350,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
8691,8.1865234375,351,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
8772,8.265625,350,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
8789,8.2822265625,351,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
8887,8.3779296875,350,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
8909,8.3994140625,351,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
8944,8.43359375,350,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
9006,8.494140625,351,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
9043,8.5302734375,350,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
9090,8.576171875,351,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
9125,8.6103515625,350,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
9403,8.8818359375,101,-1,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
9456,8.93359375,351,0,50,953065,930.7275390625,953373,931.0283203125,966685,944.0283203125
308,0.0,16,-1,51,974592,951.75,974900,952.05078125,988212,965.05078125
1247,0.9169921875,350,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
1319,0.9873046875,351,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
1332,1.0,1,-1,51,974592,951.75,974900,952.05078125,988212,965.05078125
1338,1.005859375,350,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
1410,1.076171875,351,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
1499,1.1630859375,350,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
1538,1.201171875,351,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
1558,1.220703125,350,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
1834,1.490234375,351,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
1875,1.5302734375,350,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
1955,1.6083984375,351,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
8502,8.001953125,116,-1,51,974592,951.75,974900,952.05078125,988212,965.05078125
8810,8.302734375,350,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
8841,8.3330078125,351,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
8909,8.3994140625,350,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
9302,8.783203125,103,-1,51,974592,951.75,974900,952.05078125,988212,965.05078125
9374,8.853515625,351,1,51,974592,951.75,974900,952.05078125,988212,965.05078125
308,0.0,16,-1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
619,0.3037109375,350,1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
725,0.4072265625,351,1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
1333,1.0009765625,1,-1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
1497,1.1611328125,350,1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
1556,1.21875,351,1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
8503,8.0029296875,116,-1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
9138,8.623046875,350,1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
9255,8.7373046875,351,1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
9281,8.7626953125,350,1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
9524,9.0,103,-1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
9553,9.0283203125,351,1,52,996014,972.669921875,996322,972.970703125,1009634,985.970703125
308,0.0,16,-1,53,1017661,993.8095703125,1017969,994.1103515625,1031281,1007.1103515625
1332,1.0,1,-1,53,1017661,993.8095703125,1017969,994.1103515625,1031281,1007.1103515625
8503,8.0029296875,116,-1,53,1017661,993.8095703125,1017969,994.1103515625,1031281,1007.1103515625
8986,8.474609375,350,1,53,1017661,993.8095703125,1017969,994.1103515625,1031281,1007.1103515625
9156,8.640625,103,-1,53,1017661,993.8095703125,1017969,994.1103515625,1031281,1007.1103515625
9177,8.6611328125,351,1,53,1017661,993.8095703125,1017969,994.1103515625,1031281,1007.1103515625
308,0.0,16,-1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
1332,1.0,1,-1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
1547,1.2099609375,350,0,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
1602,1.263671875,351,0,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
2899,2.5302734375,350,1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
2965,2.5947265625,351,1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
3307,2.9287109375,350,1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
3402,3.021484375,351,1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
3540,3.15625,350,1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
3582,3.197265625,351,1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
8503,8.0029296875,116,-1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
9034,8.521484375,350,1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
9134,8.619140625,351,1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
9157,8.6416015625,350,1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
9335,8.8154296875,103,-1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
9393,8.8720703125,351,1,54,1038953,1014.6025390625,1039261,1014.9033203125,1052573,1027.9033203125
308,0.0,16,-1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
1332,1.0,1,-1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
8107,7.6162109375,350,1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
8165,7.6728515625,351,1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
8405,7.9072265625,350,1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
8464,7.96484375,351,1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
8502,8.001953125,116,-1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
8772,8.265625,350,1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
8848,8.33984375,351,1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
8868,8.359375,350,1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
9044,8.53125,350,0,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
9081,8.5673828125,351,0,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
9118,8.603515625,103,-1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
9167,8.6513671875,351,1,55,1060407,1035.5537109375,1060715,1035.8544921875,1074027,1048.8544921875
308,0.0,13,-1,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
1330,0.998046875,1,-1,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
1683,1.3427734375,350,1,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
1715,1.3740234375,351,1,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
8242,7.748046875,350,0,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
8347,7.8505859375,351,0,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
8501,8.0009765625,113,-1,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
8628,8.125,350,0,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
8676,8.171875,351,0,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
8719,8.2138671875,350,0,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
8771,8.2646484375,351,0,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
8812,8.3046875,350,0,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
9141,8.6259765625,101,-1,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
9169,8.6533203125,351,0,56,1081649,1056.2978515625,1081957,1056.5986328125,1095269,1069.5986328125
308,0.0,13,-1,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
1329,0.9970703125,1,-1,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
2132,1.78125,350,0,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
2189,1.8369140625,351,0,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
2230,1.876953125,350,0,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
2246,1.892578125,351,0,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
2280,1.92578125,350,0,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
2346,1.990234375,351,0,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
2536,2.17578125,350,0,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
2562,2.201171875,351,0,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
2587,2.2255859375,350,0,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
2604,2.2421875,351,0,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
2710,2.345703125,350,0,57,1102922,1077.072265625,1103230,1077.373046875,1116542,1090.373046875
